data,estacao,ano,mes,horario,feriado,dia_trabalho,clima,quantidade
2012-11-28,outono,2012,janeirojaneiro,23,nao,sim,ensolarado,78
2012-11-29,outono,2012,janeirojaneiro,0,nao,sim,ensolarado,29
2012-11-29,outono,2012,janeirojaneiro,1,nao,sim,ensolarado,16
2012-11-29,outono,2012,janeirojaneiro,2,nao,sim,ensolarado,7
2012-11-29,outono,2012,janeirojaneiro,4,nao,sim,ensolarado,7
2012-11-29,outono,2012,janeirojaneiro,5,nao,sim,ensolarado,42
2012-11-29,outono,2012,janeirojaneiro,6,nao,sim,ensolarado,121
2012-11-29,outono,2012,janeirojaneiro,7,nao,sim,ensolarado,362
2012-11-29,outono,2012,janeirojaneiro,8,nao,sim,ensolarado,679
2012-11-29,outono,2012,janeirojaneiro,9,nao,sim,ensolarado,299
2012-11-29,outono,2012,janeirojaneiro,10,nao,sim,ensolarado,178
2012-11-29,outono,2012,janeirojaneiro,11,nao,sim,ensolarado,163
2012-11-29,outono,2012,janeirojaneiro,12,nao,sim,ensolarado,236
2012-11-29,outono,2012,janeirojaneiro,13,nao,sim,ensolarado,224
2012-11-29,outono,2012,janeirojaneiro,14,nao,sim,ensolarado,187
2012-11-29,outono,2012,janeirojaneiro,15,nao,sim,ensolarado,220
2012-11-29,outono,2012,janeirojaneiro,16,nao,sim,ensolarado,370
2012-11-29,outono,2012,janeirojaneiro,17,nao,sim,ensolarado,561
2012-11-29,outono,2012,janeirojaneiro,18,nao,sim,ensolarado,537
2012-11-29,outono,2012,janeirojaneiro,19,nao,sim,ensolarado,344
2012-11-29,outono,2012,janeirojaneiro,20,nao,sim,ensolarado,252
2012-11-29,outono,2012,janeirojaneiro,21,nao,sim,ensolarado,208
2012-11-29,outono,2012,janeirojaneiro,22,nao,sim,ensolarado,151
2012-11-29,outono,2012,janeirojaneiro,23,nao,sim,ensolarado,130
2012-11-30,outono,2012,janeirojaneiro,0,nao,sim,ensolarado,52
2012-11-30,outono,2012,janeirojaneiro,1,nao,sim,ensolarado,19
2012-11-30,outono,2012,janeirojaneiro,2,nao,sim,ensolarado,12
2012-11-30,outono,2012,janeirojaneiro,3,nao,sim,ensolarado,4
2012-11-30,outono,2012,janeirojaneiro,4,nao,sim,ensolarado,3
2012-11-30,outono,2012,janeirojaneiro,5,nao,sim,ensolarado,40
2012-11-30,outono,2012,janeirojaneiro,6,nao,sim,ensolarado,106
2012-11-30,outono,2012,janeirojaneiro,7,nao,sim,ensolarado,352
2012-11-30,outono,2012,janeirojaneiro,8,nao,sim,nublado,729
2012-11-30,outono,2012,janeirojaneiro,9,nao,sim,ensolarado,330
2012-11-30,outono,2012,janeirojaneiro,10,nao,sim,nublado,169
2012-11-30,outono,2012,janeirojaneiro,11,nao,sim,nublado,201
2012-11-30,outono,2012,janeirojaneiro,12,nao,sim,nublado,268
2012-11-30,outono,2012,janeirojaneiro,13,nao,sim,nublado,262
2012-11-30,outono,2012,janeirojaneiro,14,nao,sim,nublado,251
2012-11-30,outono,2012,janeirojaneiro,15,nao,sim,nublado,296
2012-11-30,outono,2012,janeirojaneiro,16,nao,sim,ensolarado,405
2012-11-30,outono,2012,janeirojaneiro,17,nao,sim,ensolarado,582
2012-11-30,outono,2012,janeirojaneiro,18,nao,sim,nublado,509
2012-11-30,outono,2012,janeirojaneiro,19,nao,sim,ensolarado,377
2012-11-30,outono,2012,janeirojaneiro,20,nao,sim,ensolarado,245
2012-11-30,outono,2012,janeirojaneiro,21,nao,sim,ensolarado,183
2012-11-30,outono,2012,janeirojaneiro,22,nao,sim,ensolarado,163
2012-11-30,outono,2012,janeirojaneiro,23,nao,sim,nublado,110
2012-12-01,outono,2012,janeirofevereiro,0,nao,nao,ensolarado,108
2012-12-01,outono,2012,janeirofevereiro,1,nao,nao,ensolarado,69
2012-12-01,outono,2012,janeirofevereiro,2,nao,nao,nublado,50
2012-12-01,outono,2012,janeirofevereiro,3,nao,nao,nublado,15
2012-12-01,outono,2012,janeirofevereiro,4,nao,nao,ensolarado,5
2012-12-01,outono,2012,janeirofevereiro,5,nao,nao,ensolarado,13
2012-12-01,outono,2012,janeirofevereiro,6,nao,nao,ensolarado,27
2012-12-01,outono,2012,janeirofevereiro,7,nao,nao,nublado,63
2012-12-01,outono,2012,janeirofevereiro,8,nao,nao,nublado,144
2012-12-01,outono,2012,janeirofevereiro,9,nao,nao,nublado,193
2012-12-01,outono,2012,janeirofevereiro,10,nao,nao,nublado,256
2012-12-01,outono,2012,janeirofevereiro,11,nao,nao,nublado,392
2012-12-01,outono,2012,janeirofevereiro,12,nao,nao,nublado,446
2012-12-01,outono,2012,janeirofevereiro,13,nao,nao,nublado,509
2012-12-01,outono,2012,janeirofevereiro,14,nao,nao,nublado,479
2012-12-01,outono,2012,janeirofevereiro,15,nao,nao,nublado,484
2012-12-01,outono,2012,janeirofevereiro,16,nao,nao,nublado,443
2012-12-01,outono,2012,janeirofevereiro,17,nao,nao,nublado,320
2012-12-01,outono,2012,janeirofevereiro,18,nao,nao,nublado,297
2012-12-01,outono,2012,janeirofevereiro,19,nao,nao,nublado,249
2012-12-01,outono,2012,janeirofevereiro,20,nao,nao,ensolarado,198
2012-12-01,outono,2012,janeirofevereiro,21,nao,nao,nublado,158
2012-12-01,outono,2012,janeirofevereiro,22,nao,nao,nublado,147
2012-12-01,outono,2012,janeirofevereiro,23,nao,nao,nublado,126
2012-12-02,outono,2012,janeirofevereiro,0,nao,nao,nublado,117
2012-12-02,outono,2012,janeirofevereiro,1,nao,nao,nublado,94
2012-12-02,outono,2012,janeirofevereiro,2,nao,nao,nublado,74
2012-12-02,outono,2012,janeirofevereiro,3,nao,nao,nublado,25
2012-12-02,outono,2012,janeirofevereiro,4,nao,nao,nublado,7
2012-12-02,outono,2012,janeirofevereiro,5,nao,nao,nublado,8
2012-12-02,outono,2012,janeirofevereiro,6,nao,nao,nublado,16
2012-12-02,outono,2012,janeirofevereiro,7,nao,nao,nublado,31
2012-12-02,outono,2012,janeirofevereiro,8,nao,nao,nublado,93
2012-12-02,outono,2012,janeirofevereiro,9,nao,nao,nublado,172
2012-12-02,outono,2012,janeirofevereiro,10,nao,nao,nublado,293
2012-12-02,outono,2012,janeirofevereiro,11,nao,nao,nublado,355
2012-12-02,outono,2012,janeirofevereiro,12,nao,nao,nublado,520
2012-12-02,outono,2012,janeirofevereiro,13,nao,nao,ensolarado,431
2012-12-02,outono,2012,janeirofevereiro,14,nao,nao,ensolarado,473
2012-12-02,outono,2012,janeirofevereiro,15,nao,nao,ensolarado,417
2012-12-02,outono,2012,janeirofevereiro,16,nao,nao,nublado,443
2012-12-02,outono,2012,janeirofevereiro,17,nao,nao,garoa,303
2012-12-02,outono,2012,janeirofevereiro,18,nao,nao,nublado,203
2012-12-02,outono,2012,janeirofevereiro,19,nao,nao,nublado,174
2012-12-02,outono,2012,janeirofevereiro,20,nao,nao,nublado,154
2012-12-02,outono,2012,janeirofevereiro,21,nao,nao,nublado,99
2012-12-02,outono,2012,janeirofevereiro,22,nao,nao,nublado,96
2012-12-02,outono,2012,janeirofevereiro,23,nao,nao,nublado,51
2012-12-03,outono,2012,janeirofevereiro,0,nao,sim,nublado,21
2012-12-03,outono,2012,janeirofevereiro,1,nao,sim,ensolarado,13
2012-12-03,outono,2012,janeirofevereiro,2,nao,sim,ensolarado,10
2012-12-03,outono,2012,janeirofevereiro,3,nao,sim,ensolarado,8
2012-12-03,outono,2012,janeirofevereiro,4,nao,sim,ensolarado,5
2012-12-03,outono,2012,janeirofevereiro,5,nao,sim,ensolarado,38
2012-12-03,outono,2012,janeirofevereiro,6,nao,sim,ensolarado,138
2012-12-03,outono,2012,janeirofevereiro,7,nao,sim,nublado,396
2012-12-03,outono,2012,janeirofevereiro,8,nao,sim,ensolarado,731
2012-12-03,outono,2012,janeirofevereiro,9,nao,sim,ensolarado,308
2012-12-03,outono,2012,janeirofevereiro,10,nao,sim,ensolarado,136
2012-12-03,outono,2012,janeirofevereiro,11,nao,sim,ensolarado,233
2012-12-03,outono,2012,janeirofevereiro,12,nao,sim,ensolarado,268
2012-12-03,outono,2012,janeirofevereiro,13,nao,sim,ensolarado,321
2012-12-03,outono,2012,janeirofevereiro,14,nao,sim,ensolarado,260
2012-12-03,outono,2012,janeirofevereiro,15,nao,sim,ensolarado,268
2012-12-03,outono,2012,janeirofevereiro,16,nao,sim,ensolarado,442
2012-12-03,outono,2012,janeirofevereiro,17,nao,sim,ensolarado,708
2012-12-03,outono,2012,janeirofevereiro,18,nao,sim,ensolarado,692
2012-12-03,outono,2012,janeirofevereiro,19,nao,sim,ensolarado,471
2012-12-03,outono,2012,janeirofevereiro,20,nao,sim,nublado,300
2012-12-03,outono,2012,janeirofevereiro,21,nao,sim,ensolarado,221
2012-12-03,outono,2012,janeirofevereiro,22,nao,sim,ensolarado,144
2012-12-03,outono,2012,janeirofevereiro,23,nao,sim,ensolarado,102
2012-12-04,outono,2012,janeirofevereiro,0,nao,sim,ensolarado,55
2012-12-04,outono,2012,janeirofevereiro,1,nao,sim,ensolarado,25
2012-12-04,outono,2012,janeirofevereiro,2,nao,sim,ensolarado,8
2012-12-04,outono,2012,janeirofevereiro,3,nao,sim,nublado,4
2012-12-04,outono,2012,janeirofevereiro,4,nao,sim,nublado,7
2012-12-04,outono,2012,janeirofevereiro,5,nao,sim,nublado,46
2012-12-04,outono,2012,janeirofevereiro,6,nao,sim,nublado,153
2012-12-04,outono,2012,janeirofevereiro,7,nao,sim,ensolarado,502
2012-12-04,outono,2012,janeirofevereiro,8,nao,sim,nublado,721
2012-12-04,outono,2012,janeirofevereiro,9,nao,sim,ensolarado,336
2012-12-04,outono,2012,janeirofevereiro,10,nao,sim,ensolarado,156
2012-12-04,outono,2012,janeirofevereiro,11,nao,sim,ensolarado,207
2012-12-04,outono,2012,janeirofevereiro,12,nao,sim,ensolarado,312
2012-12-04,outono,2012,janeirofevereiro,13,nao,sim,nublado,272
2012-12-04,outono,2012,janeirofevereiro,14,nao,sim,nublado,270
2012-12-04,outono,2012,janeirofevereiro,15,nao,sim,nublado,300
2012-12-04,outono,2012,janeirofevereiro,16,nao,sim,ensolarado,435
2012-12-04,outono,2012,janeirofevereiro,17,nao,sim,ensolarado,743
2012-12-04,outono,2012,janeirofevereiro,18,nao,sim,ensolarado,731
2012-12-04,outono,2012,janeirofevereiro,19,nao,sim,ensolarado,460
2012-12-04,outono,2012,janeirofevereiro,20,nao,sim,nublado,306
2012-12-04,outono,2012,janeirofevereiro,21,nao,sim,nublado,280
2012-12-04,outono,2012,janeirofevereiro,22,nao,sim,nublado,181
2012-12-04,outono,2012,janeirofevereiro,23,nao,sim,ensolarado,96
2012-12-05,outono,2012,janeirofevereiro,0,nao,sim,ensolarado,37
2012-12-05,outono,2012,janeirofevereiro,1,nao,sim,ensolarado,11
2012-12-05,outono,2012,janeirofevereiro,2,nao,sim,ensolarado,9
2012-12-05,outono,2012,janeirofevereiro,3,nao,sim,ensolarado,7
2012-12-05,outono,2012,janeirofevereiro,4,nao,sim,ensolarado,10
2012-12-05,outono,2012,janeirofevereiro,5,nao,sim,ensolarado,49
2012-12-05,outono,2012,janeirofevereiro,6,nao,sim,garoa,124
2012-12-05,outono,2012,janeirofevereiro,7,nao,sim,garoa,398
2012-12-05,outono,2012,janeirofevereiro,8,nao,sim,nublado,759
2012-12-05,outono,2012,janeirofevereiro,9,nao,sim,nublado,388
2012-12-05,outono,2012,janeirofevereiro,10,nao,sim,nublado,141
2012-12-05,outono,2012,janeirofevereiro,11,nao,sim,ensolarado,172
2012-12-05,outono,2012,janeirofevereiro,12,nao,sim,ensolarado,232
2012-12-05,outono,2012,janeirofevereiro,13,nao,sim,ensolarado,214
2012-12-05,outono,2012,janeirofevereiro,14,nao,sim,ensolarado,218
2012-12-05,outono,2012,janeirofevereiro,15,nao,sim,ensolarado,285
2012-12-05,outono,2012,janeirofevereiro,16,nao,sim,ensolarado,377
2012-12-05,outono,2012,janeirofevereiro,17,nao,sim,ensolarado,605
2012-12-05,outono,2012,janeirofevereiro,18,nao,sim,ensolarado,609
2012-12-05,outono,2012,janeirofevereiro,19,nao,sim,ensolarado,414
2012-12-05,outono,2012,janeirofevereiro,20,nao,sim,ensolarado,293
2012-12-05,outono,2012,janeirofevereiro,21,nao,sim,ensolarado,198
2012-12-05,outono,2012,janeirofevereiro,22,nao,sim,ensolarado,105
2012-12-05,outono,2012,janeirofevereiro,23,nao,sim,ensolarado,74
2012-12-06,outono,2012,janeirofevereiro,0,nao,sim,ensolarado,44
2012-12-06,outono,2012,janeirofevereiro,1,nao,sim,ensolarado,16
2012-12-06,outono,2012,janeirofevereiro,2,nao,sim,ensolarado,9
2012-12-06,outono,2012,janeirofevereiro,3,nao,sim,ensolarado,2
2012-12-06,outono,2012,janeirofevereiro,4,nao,sim,ensolarado,9
2012-12-06,outono,2012,janeirofevereiro,5,nao,sim,ensolarado,32
2012-12-06,outono,2012,janeirofevereiro,6,nao,sim,ensolarado,124
2012-12-06,outono,2012,janeirofevereiro,7,nao,sim,ensolarado,389
2012-12-06,outono,2012,janeirofevereiro,8,nao,sim,ensolarado,659
2012-12-06,outono,2012,janeirofevereiro,9,nao,sim,ensolarado,276
2012-12-06,outono,2012,janeirofevereiro,10,nao,sim,ensolarado,145
2012-12-06,outono,2012,janeirofevereiro,11,nao,sim,ensolarado,178
2012-12-06,outono,2012,janeirofevereiro,12,nao,sim,ensolarado,235
2012-12-06,outono,2012,janeirofevereiro,13,nao,sim,ensolarado,245
2012-12-06,outono,2012,janeirofevereiro,14,nao,sim,ensolarado,212
2012-12-06,outono,2012,janeirofevereiro,15,nao,sim,ensolarado,270
2012-12-06,outono,2012,janeirofevereiro,16,nao,sim,ensolarado,331
2012-12-06,outono,2012,janeirofevereiro,17,nao,sim,ensolarado,617
2012-12-06,outono,2012,janeirofevereiro,18,nao,sim,ensolarado,565
2012-12-06,outono,2012,janeirofevereiro,19,nao,sim,ensolarado,373
2012-12-06,outono,2012,janeirofevereiro,20,nao,sim,nublado,227
2012-12-06,outono,2012,janeirofevereiro,21,nao,sim,nublado,191
2012-12-06,outono,2012,janeirofevereiro,22,nao,sim,ensolarado,133
2012-12-06,outono,2012,janeirofevereiro,23,nao,sim,ensolarado,93
2012-12-07,outono,2012,janeirofevereiro,0,nao,sim,ensolarado,48
2012-12-07,outono,2012,janeirofevereiro,1,nao,sim,nublado,28
2012-12-07,outono,2012,janeirofevereiro,2,nao,sim,nublado,11
2012-12-07,outono,2012,janeirofevereiro,3,nao,sim,nublado,5
2012-12-07,outono,2012,janeirofevereiro,4,nao,sim,ensolarado,10
2012-12-07,outono,2012,janeirofevereiro,5,nao,sim,nublado,26
2012-12-07,outono,2012,janeirofevereiro,6,nao,sim,nublado,84
2012-12-07,outono,2012,janeirofevereiro,7,nao,sim,garoa,215
2012-12-07,outono,2012,janeirofevereiro,8,nao,sim,nublado,441
2012-12-07,outono,2012,janeirofevereiro,9,nao,sim,nublado,301
2012-12-07,outono,2012,janeirofevereiro,10,nao,sim,nublado,166
2012-12-07,outono,2012,janeirofevereiro,11,nao,sim,nublado,203
2012-12-07,outono,2012,janeirofevereiro,12,nao,sim,nublado,240
2012-12-07,outono,2012,janeirofevereiro,13,nao,sim,nublado,220
2012-12-07,outono,2012,janeirofevereiro,14,nao,sim,nublado,215
2012-12-07,outono,2012,janeirofevereiro,15,nao,sim,nublado,303
2012-12-07,outono,2012,janeirofevereiro,16,nao,sim,ensolarado,375
2012-12-07,outono,2012,janeirofevereiro,17,nao,sim,nublado,568
2012-12-07,outono,2012,janeirofevereiro,18,nao,sim,nublado,498
2012-12-07,outono,2012,janeirofevereiro,19,nao,sim,nublado,352
2012-12-07,outono,2012,janeirofevereiro,20,nao,sim,garoa,241
2012-12-07,outono,2012,janeirofevereiro,21,nao,sim,nublado,171
2012-12-07,outono,2012,janeirofevereiro,22,nao,sim,nublado,165
2012-12-07,outono,2012,janeirofevereiro,23,nao,sim,nublado,122
2012-12-08,outono,2012,janeirofevereiro,0,nao,nao,nublado,103
2012-12-08,outono,2012,janeirofevereiro,1,nao,nao,nublado,100
2012-12-08,outono,2012,janeirofevereiro,2,nao,nao,nublado,70
2012-12-08,outono,2012,janeirofevereiro,3,nao,nao,nublado,29
2012-12-08,outono,2012,janeirofevereiro,4,nao,nao,nublado,12
2012-12-08,outono,2012,janeirofevereiro,5,nao,nao,nublado,6
2012-12-08,outono,2012,janeirofevereiro,6,nao,nao,nublado,20
2012-12-08,outono,2012,janeirofevereiro,7,nao,nao,nublado,39
2012-12-08,outono,2012,janeirofevereiro,8,nao,nao,nublado,111
2012-12-08,outono,2012,janeirofevereiro,9,nao,nao,nublado,170
2012-12-08,outono,2012,janeirofevereiro,10,nao,nao,nublado,287
2012-12-08,outono,2012,janeirofevereiro,11,nao,nao,nublado,404
2012-12-08,outono,2012,janeirofevereiro,12,nao,nao,nublado,486
2012-12-08,outono,2012,janeirofevereiro,13,nao,nao,nublado,547
2012-12-08,outono,2012,janeirofevereiro,14,nao,nao,nublado,542
2012-12-08,outono,2012,janeirofevereiro,15,nao,nao,ensolarado,541
2012-12-08,outono,2012,janeirofevereiro,16,nao,nao,ensolarado,507
2012-12-08,outono,2012,janeirofevereiro,17,nao,nao,ensolarado,345
2012-12-08,outono,2012,janeirofevereiro,18,nao,nao,ensolarado,304
2012-12-08,outono,2012,janeirofevereiro,19,nao,nao,ensolarado,246
2012-12-08,outono,2012,janeirofevereiro,20,nao,nao,nublado,182
2012-12-08,outono,2012,janeirofevereiro,21,nao,nao,nublado,209
2012-12-08,outono,2012,janeirofevereiro,22,nao,nao,nublado,160
2012-12-08,outono,2012,janeirofevereiro,23,nao,nao,nublado,162
2012-12-09,outono,2012,janeirofevereiro,0,nao,nao,nublado,118
2012-12-09,outono,2012,janeirofevereiro,1,nao,nao,nublado,102
2012-12-09,outono,2012,janeirofevereiro,2,nao,nao,nublado,78
2012-12-09,outono,2012,janeirofevereiro,3,nao,nao,nublado,48
2012-12-09,outono,2012,janeirofevereiro,4,nao,nao,nublado,12
2012-12-09,outono,2012,janeirofevereiro,5,nao,nao,nublado,8
2012-12-09,outono,2012,janeirofevereiro,6,nao,nao,garoa,6
2012-12-09,outono,2012,janeirofevereiro,7,nao,nao,garoa,23
2012-12-09,outono,2012,janeirofevereiro,8,nao,nao,garoa,69
2012-12-09,outono,2012,janeirofevereiro,9,nao,nao,nublado,103
2012-12-09,outono,2012,janeirofevereiro,10,nao,nao,nublado,219
2012-12-09,outono,2012,janeirofevereiro,11,nao,nao,nublado,250
2012-12-09,outono,2012,janeirofevereiro,12,nao,nao,nublado,315
2012-12-09,outono,2012,janeirofevereiro,13,nao,nao,nublado,285
2012-12-09,outono,2012,janeirofevereiro,14,nao,nao,nublado,232
2012-12-09,outono,2012,janeirofevereiro,15,nao,nao,garoa,225
2012-12-09,outono,2012,janeirofevereiro,16,nao,nao,garoa,253
2012-12-09,outono,2012,janeirofevereiro,17,nao,nao,garoa,229
2012-12-09,outono,2012,janeirofevereiro,18,nao,nao,garoa,198
2012-12-09,outono,2012,janeirofevereiro,19,nao,nao,garoa,122
2012-12-09,outono,2012,janeirofevereiro,20,nao,nao,garoa,108
2012-12-09,outono,2012,janeirofevereiro,21,nao,nao,nublado,96
2012-12-09,outono,2012,janeirofevereiro,22,nao,nao,garoa,78
2012-12-09,outono,2012,janeirofevereiro,23,nao,nao,garoa,51
2012-12-10,outono,2012,janeirofevereiro,0,nao,sim,garoa,20
2012-12-10,outono,2012,janeirofevereiro,1,nao,sim,nublado,4
2012-12-10,outono,2012,janeirofevereiro,2,nao,sim,nublado,5
2012-12-10,outono,2012,janeirofevereiro,3,nao,sim,nublado,4
2012-12-10,outono,2012,janeirofevereiro,4,nao,sim,nublado,12
2012-12-10,outono,2012,janeirofevereiro,5,nao,sim,nublado,27
2012-12-10,outono,2012,janeirofevereiro,6,nao,sim,nublado,123
2012-12-10,outono,2012,janeirofevereiro,7,nao,sim,nublado,294
2012-12-10,outono,2012,janeirofevereiro,8,nao,sim,nublado,584
2012-12-10,outono,2012,janeirofevereiro,9,nao,sim,nublado,284
2012-12-10,outono,2012,janeirofevereiro,10,nao,sim,nublado,133
2012-12-10,outono,2012,janeirofevereiro,11,nao,sim,garoa,134
2012-12-10,outono,2012,janeirofevereiro,12,nao,sim,garoa,173
2012-12-10,outono,2012,janeirofevereiro,13,nao,sim,garoa,220
2012-12-10,outono,2012,janeirofevereiro,14,nao,sim,nublado,210
2012-12-10,outono,2012,janeirofevereiro,15,nao,sim,nublado,236
2012-12-10,outono,2012,janeirofevereiro,16,nao,sim,nublado,345
2012-12-10,outono,2012,janeirofevereiro,17,nao,sim,nublado,616
2012-12-10,outono,2012,janeirofevereiro,18,nao,sim,nublado,564
2012-12-10,outono,2012,janeirofevereiro,19,nao,sim,ensolarado,427
2012-12-10,outono,2012,janeirofevereiro,20,nao,sim,ensolarado,300
2012-12-10,outono,2012,janeirofevereiro,21,nao,sim,nublado,245
2012-12-10,outono,2012,janeirofevereiro,22,nao,sim,nublado,126
2012-12-10,outono,2012,janeirofevereiro,23,nao,sim,ensolarado,84
2012-12-11,outono,2012,janeirofevereiro,0,nao,sim,garoa,31
2012-12-11,outono,2012,janeirofevereiro,1,nao,sim,ensolarado,8
2012-12-11,outono,2012,janeirofevereiro,2,nao,sim,nublado,1
2012-12-11,outono,2012,janeirofevereiro,3,nao,sim,garoa,3
2012-12-11,outono,2012,janeirofevereiro,4,nao,sim,nublado,8
2012-12-11,outono,2012,janeirofevereiro,5,nao,sim,garoa,41
2012-12-11,outono,2012,janeirofevereiro,6,nao,sim,nublado,118
2012-12-11,outono,2012,janeirofevereiro,7,nao,sim,ensolarado,380
2012-12-11,outono,2012,janeirofevereiro,8,nao,sim,nublado,724
2012-12-11,outono,2012,janeirofevereiro,9,nao,sim,ensolarado,334
2012-12-11,outono,2012,janeirofevereiro,10,nao,sim,ensolarado,154
2012-12-11,outono,2012,janeirofevereiro,11,nao,sim,nublado,173
2012-12-11,outono,2012,janeirofevereiro,12,nao,sim,nublado,226
2012-12-11,outono,2012,janeirofevereiro,13,nao,sim,nublado,254
2012-12-11,outono,2012,janeirofevereiro,14,nao,sim,nublado,204
2012-12-11,outono,2012,janeirofevereiro,15,nao,sim,nublado,270
2012-12-11,outono,2012,janeirofevereiro,16,nao,sim,nublado,358
2012-12-11,outono,2012,janeirofevereiro,17,nao,sim,ensolarado,601
2012-12-11,outono,2012,janeirofevereiro,18,nao,sim,ensolarado,546
2012-12-11,outono,2012,janeirofevereiro,19,nao,sim,ensolarado,433
2012-12-11,outono,2012,janeirofevereiro,20,nao,sim,ensolarado,257
2012-12-11,outono,2012,janeirofevereiro,21,nao,sim,ensolarado,207
2012-12-11,outono,2012,janeirofevereiro,22,nao,sim,ensolarado,106
2012-12-11,outono,2012,janeirofevereiro,23,nao,sim,ensolarado,64
2012-12-12,outono,2012,janeirofevereiro,0,nao,sim,ensolarado,34
2012-12-12,outono,2012,janeirofevereiro,1,nao,sim,ensolarado,21
2012-12-12,outono,2012,janeirofevereiro,2,nao,sim,ensolarado,9
2012-12-12,outono,2012,janeirofevereiro,3,nao,sim,ensolarado,10
2012-12-12,outono,2012,janeirofevereiro,4,nao,sim,ensolarado,4
2012-12-12,outono,2012,janeirofevereiro,5,nao,sim,ensolarado,37
2012-12-12,outono,2012,janeirofevereiro,6,nao,sim,nublado,128
2012-12-12,outono,2012,janeirofevereiro,7,nao,sim,nublado,369
2012-12-12,outono,2012,janeirofevereiro,8,nao,sim,nublado,688
2012-12-12,outono,2012,janeirofevereiro,9,nao,sim,nublado,285
2012-12-12,outono,2012,janeirofevereiro,10,nao,sim,nublado,136
2012-12-12,outono,2012,janeirofevereiro,11,nao,sim,nublado,172
2012-12-12,outono,2012,janeirofevereiro,12,nao,sim,nublado,232
2012-12-12,outono,2012,janeirofevereiro,13,nao,sim,nublado,238
2012-12-12,outono,2012,janeirofevereiro,14,nao,sim,nublado,225
2012-12-12,outono,2012,janeirofevereiro,15,nao,sim,nublado,228
2012-12-12,outono,2012,janeirofevereiro,16,nao,sim,nublado,329
2012-12-12,outono,2012,janeirofevereiro,17,nao,sim,nublado,561
2012-12-12,outono,2012,janeirofevereiro,18,nao,sim,nublado,540
2012-12-12,outono,2012,janeirofevereiro,19,nao,sim,nublado,402
2012-12-12,outono,2012,janeirofevereiro,20,nao,sim,ensolarado,268
2012-12-12,outono,2012,janeirofevereiro,21,nao,sim,nublado,202
2012-12-12,outono,2012,janeirofevereiro,22,nao,sim,nublado,122
2012-12-12,outono,2012,janeirofevereiro,23,nao,sim,nublado,79
2012-12-13,outono,2012,janeirofevereiro,0,nao,sim,nublado,32
2012-12-13,outono,2012,janeirofevereiro,1,nao,sim,nublado,23
2012-12-13,outono,2012,janeirofevereiro,2,nao,sim,nublado,8
2012-12-13,outono,2012,janeirofevereiro,3,nao,sim,nublado,2
2012-12-13,outono,2012,janeirofevereiro,4,nao,sim,nublado,8
2012-12-13,outono,2012,janeirofevereiro,5,nao,sim,nublado,33
2012-12-13,outono,2012,janeirofevereiro,6,nao,sim,ensolarado,114
2012-12-13,outono,2012,janeirofevereiro,7,nao,sim,ensolarado,385
2012-12-13,outono,2012,janeirofevereiro,8,nao,sim,ensolarado,679
2012-12-13,outono,2012,janeirofevereiro,9,nao,sim,ensolarado,325
2012-12-13,outono,2012,janeirofevereiro,10,nao,sim,ensolarado,167
2012-12-13,outono,2012,janeirofevereiro,11,nao,sim,ensolarado,189
2012-12-13,outono,2012,janeirofevereiro,12,nao,sim,ensolarado,282
2012-12-13,outono,2012,janeirofevereiro,13,nao,sim,ensolarado,271
2012-12-13,outono,2012,janeirofevereiro,14,nao,sim,ensolarado,242
2012-12-13,outono,2012,janeirofevereiro,15,nao,sim,ensolarado,280
2012-12-13,outono,2012,janeirofevereiro,16,nao,sim,ensolarado,406
2012-12-13,outono,2012,janeirofevereiro,17,nao,sim,ensolarado,550
2012-12-13,outono,2012,janeirofevereiro,18,nao,sim,ensolarado,466
2012-12-13,outono,2012,janeirofevereiro,19,nao,sim,ensolarado,348
2012-12-13,outono,2012,janeirofevereiro,20,nao,sim,ensolarado,241
2012-12-13,outono,2012,janeirofevereiro,21,nao,sim,ensolarado,213
2012-12-13,outono,2012,janeirofevereiro,22,nao,sim,ensolarado,148
2012-12-13,outono,2012,janeirofevereiro,23,nao,sim,ensolarado,120
2012-12-14,outono,2012,janeirofevereiro,0,nao,sim,ensolarado,47
2012-12-14,outono,2012,janeirofevereiro,1,nao,sim,ensolarado,26
2012-12-14,outono,2012,janeirofevereiro,2,nao,sim,ensolarado,9
2012-12-14,outono,2012,janeirofevereiro,3,nao,sim,ensolarado,12
2012-12-14,outono,2012,janeirofevereiro,4,nao,sim,ensolarado,10
2012-12-14,outono,2012,janeirofevereiro,5,nao,sim,ensolarado,34
2012-12-14,outono,2012,janeirofevereiro,6,nao,sim,ensolarado,113
2012-12-14,outono,2012,janeirofevereiro,7,nao,sim,ensolarado,308
2012-12-14,outono,2012,janeirofevereiro,8,nao,sim,ensolarado,636
2012-12-14,outono,2012,janeirofevereiro,9,nao,sim,ensolarado,343
2012-12-14,outono,2012,janeirofevereiro,10,nao,sim,ensolarado,190
2012-12-14,outono,2012,janeirofevereiro,11,nao,sim,ensolarado,211
2012-12-14,outono,2012,janeirofevereiro,12,nao,sim,ensolarado,273
2012-12-14,outono,2012,janeirofevereiro,13,nao,sim,ensolarado,313
2012-12-14,outono,2012,janeirofevereiro,14,nao,sim,ensolarado,299
2012-12-14,outono,2012,janeirofevereiro,15,nao,sim,ensolarado,309
2012-12-14,outono,2012,janeirofevereiro,16,nao,sim,ensolarado,417
